name,email,phone,detail_url
Caffe Bene,info@caffebene.com,9200 10258,https://www.eyeofriyadh.com/directory/details/5178_caffe-bene
DipnDip,info@dipndip.com,+966 56 554 8565,https://www.eyeofriyadh.com/directory/details/5179_dipndip
King Khalid Foundation,kka@kkf.org.sa,+966 11 202 0202,https://www.eyeofriyadh.com/directory/details/5186_king-khalid-foundation
masarat Insurance,info@masarat-ins.com,920022297,https://www.eyeofriyadh.com/directory/details/5199_masarat-insurance
Riyadh Valley company,info@rvc.com.sa,+966 11 469 3219,https://www.eyeofriyadh.com/directory/details/5211_riyadh-valley-company
IYA Investment,info@iya.sa,920001518,https://www.eyeofriyadh.com/directory/details/5212_iya-investment
Wallis,info@wallispr.com,+971 4 275 4100,https://www.eyeofriyadh.com/directory/details/5221_wallis
Action Global Communications,christina.z@actionprgroup.com,+966 126827741,https://www.eyeofriyadh.com/directory/details/5232_action-global-communications
Harvey Nichols,customerservices@harveynichols.com, +966 11 273 4444,https://www.eyeofriyadh.com/directory/details/5242_harvey-nichols
Lava Fitness,info@lava.sa, 920011189,https://www.eyeofriyadh.com/directory/details/5262_lava-fitness
Sunglass Hut,info@sunglasshut.com.sa,+966 11 281 4018,https://www.eyeofriyadh.com/directory/details/5264_sunglass-hut
Diva Fitness,, 966 11 496 0000,https://www.eyeofriyadh.com/directory/details/5265_diva-fitness
Active Time Gym,,966114501684,https://www.eyeofriyadh.com/directory/details/5267_active-time-gym
Dar Optics,marketing_m@daropticsksa.com,+966 11 415 5588,https://www.eyeofriyadh.com/directory/details/5269_dar-optics
Lumin Optics,customercare@panorama-mall.com,+966 11 281 4915,https://www.eyeofriyadh.com/directory/details/5271_lumin-optics
Mugla Optical,cs@muglaoptical.com,+966 11 245 6855,https://www.eyeofriyadh.com/directory/details/5272_mugla-optical
Maroof,info@maroof.sa,+966 11 294 4449,https://www.eyeofriyadh.com/directory/details/5309_maroof
MorniKSA,info@morniksa.com,920003922,https://www.eyeofriyadh.com/directory/details/5311_morniksa
Alkaff Clinics,info@alkaffclinics.com,966 11 245 4545,https://www.eyeofriyadh.com/directory/details/5315_alkaff-clinics
Alef International,info@alefinternational.com,+966 11 462 36 32,https://www.eyeofriyadh.com/directory/details/5318_alef-international
Saudi International Travel Group,info@sitc.sa,9200 03000,https://www.eyeofriyadh.com/directory/details/5337_saudi-international-travel-group
Misk Foundation,info@misk.org.sa,+966 11 444 4490,https://www.eyeofriyadh.com/directory/details/5352_misk-foundation
Dr.M.Azallal Medical Center,info@drazallal.com,966 11 453 3666,https://www.eyeofriyadh.com/directory/details/5366_dr-m-azallal-medical-center
Adele Center,,920006609,https://www.eyeofriyadh.com/directory/details/5367_adele-center
Lotus Medical Complex,info@lotus.med.sa,920004718,https://www.eyeofriyadh.com/directory/details/5368_lotus-medical-complex
Gheras Alakhlaq Private Schools,gherasoffice@gmail.com,920000913,https://www.eyeofriyadh.com/directory/details/5374_gheras-alakhlaq-private-schools
Glamor Medical,info@medicalglamor.com,920006977,https://www.eyeofriyadh.com/directory/details/5377_glamor-medical
Saudi Arabian Mining Company (Ma'aden),info@maaden.com.sa,966 11 874 8000,https://www.eyeofriyadh.com/directory/details/5379_saudi-arabian-mining-company-maaden
SAUDI GROUP FOR CONSTRUCTION MATERIALS CO.,,966 11 465 0165,https://www.eyeofriyadh.com/directory/details/5384_saudi-group-for-construction-materials-co
Alyasmin Schools,Info@Alyasmin.Org,+96611478 8815,https://www.eyeofriyadh.com/directory/details/5386_alyasmin-schools
ATTIEH Steel LTD,,966 11 446 1763,https://www.eyeofriyadh.com/directory/details/5387_attieh-steel-ltd
Al Bayariq Private Schools,info@albaiariq.edu.sa,+966114963002,https://www.eyeofriyadh.com/directory/details/5389_al-bayariq-private-schools
Saudi Skills Institute,Ahd.Khalaf@Creative-Routes.Com,+966 11 288 5996,https://www.eyeofriyadh.com/directory/details/5394_saudi-skills-institute
Childhood Steps Kindergarten,info@childhoodsteps.com,+966 11 480 9946,https://www.eyeofriyadh.com/directory/details/5404_childhood-steps-kindergarten
Bright Buds,,+966 50 310 1512,https://www.eyeofriyadh.com/directory/details/5406_bright-buds
Sarh Tofola,,+966 11 431 1199,https://www.eyeofriyadh.com/directory/details/5408_sarh-tofola
Al-Ghad Children's,info@cot.edu.sa,+966 58 300 0484,https://www.eyeofriyadh.com/directory/details/5409_al-ghad-childrens
Al Buddour Nursery,,+966 56 622 2050,https://www.eyeofriyadh.com/directory/details/5411_al-buddour-nursery
Elite Children Kindergarten,,+966 11 212 0445 ,https://www.eyeofriyadh.com/directory/details/5413_elite-children-kindergarten
Tomorrow Oasis kindergarten,,+966 55 886 6025,https://www.eyeofriyadh.com/directory/details/5414_tomorrow-oasis-kindergarten
Kindergarten Riyadh Buds,riyadhalbaraem5@hotmail.com,+966563467362,https://www.eyeofriyadh.com/directory/details/5415_kindergarten-riyadh-buds
MRSOOL,inquiries@mrsool.co,0570131762,https://www.eyeofriyadh.com/directory/details/5423_mrsool
Zaahib,sales@zaahib.com,9200 03 799,https://www.eyeofriyadh.com/directory/details/5424_zaahib
Amana 940,940@alriyadh.gov.sa,+​966114112222,https://www.eyeofriyadh.com/directory/details/5425_amana-940
Bidaya Home Finance,info@bidaya.com.sa,920013005,https://www.eyeofriyadh.com/directory/details/5443_bidaya-home-finance
Aqar,,,https://www.eyeofriyadh.com/directory/details/5447_aqar
WD Innovation Ideas,info@wd-adv.com,+966 11 22 93 262,https://www.eyeofriyadh.com/directory/details/5483_wd-innovation-ideas
Mastercard Worldwide,,8008449457,https://www.eyeofriyadh.com/directory/details/5497_mastercard-worldwide
Quara Finance,info@quarafinance.com,966 9200 16 916,https://www.eyeofriyadh.com/directory/details/5500_quara-finance
Amlak Real Estate Newspaper,info@amlak.net.sa,+966114659090 ,https://www.eyeofriyadh.com/directory/details/5507_amlak-real-estate-newspaper
Barcode,info@barcode-sa.com,+966 14 000 111,https://www.eyeofriyadh.com/directory/details/5508_barcode
Sabq Online Newspaper,,,https://www.eyeofriyadh.com/directory/details/5509_sabq-online-newspaper
Connect Ads,info@connectads.com,+96612170174 ,https://www.eyeofriyadh.com/directory/details/5510_connect-ads
King Abdullah bin Abdulaziz University Hospital,,96611 820 0000,https://www.eyeofriyadh.com/directory/details/5517_king-abdullah-bin-abdulaziz-university-hospital
Saudi Transport and Investment Company (Mubarrad),info@mubarrad.com.sa,(966) 920020173,https://www.eyeofriyadh.com/directory/details/5546_saudi-transport-and-investment-company-mubarrad
The Marketing Department,hello@tmd.com.sa,+966 11 211 0010,https://www.eyeofriyadh.com/directory/details/5576_the-marketing-department
Ghaliah,info@ghaliah.com,+966551029995,https://www.eyeofriyadh.com/directory/details/5577_ghaliah
Doroob Program,support@doroob.sa,920033531,https://www.eyeofriyadh.com/directory/details/5771_doroob-program
Durrat Al Riyadh Resort & Spa,reservations.icdurrat@ihg.com,+966 11 411 8800,https://www.eyeofriyadh.com/directory/details/5779_durrat-al-riyadh-resort-spa
Braira Hotels,res@brairahotels.com,920000555,https://www.eyeofriyadh.com/directory/details/5799_braira-hotels
Urth Cafe,,920007498,https://www.eyeofriyadh.com/directory/details/5804_urth-cafe
MPR Communications,PR@mpr.com.sa,+966 11 455 4033,https://www.eyeofriyadh.com/directory/details/5813_mpr-communications
Kalem,info@kalem.sa,,https://www.eyeofriyadh.com/directory/details/5815_kalem
Nuss,Info@nuss.sa,+966 506316443,https://www.eyeofriyadh.com/directory/details/5825_nuss
Ramada Riyadh,,+966 11 4121000,https://www.eyeofriyadh.com/directory/details/5826_ramada-riyadh
Aloft Riyadh,,+966 11 2341111 ,https://www.eyeofriyadh.com/directory/details/5827_aloft-riyadh
Voco Hotel Riyadh - IHG,,800 844 7300,https://www.eyeofriyadh.com/directory/details/5835_voco-hotel-riyadh-ihg
FleishmanHillard Middle East,,+966 11 2167796,https://www.eyeofriyadh.com/directory/details/5853_fleishmanhillard-middle-east
Carawan Al Fahad Hotel,info@carawan-alfahad.com,+966 11 217 2345,https://www.eyeofriyadh.com/directory/details/5854_carawan-al-fahad-hotel
Executives Hotel,reservation@executives-hotel.com,+966 11 2885522,https://www.eyeofriyadh.com/directory/details/5856_executives-hotel
Centro Waha Hotel,,+966 11 2975777 ,https://www.eyeofriyadh.com/directory/details/5857_centro-waha-hotel
Saudi Employment,jenicksinvestmentltd@gmail.com.Thank,+233243486853,https://www.eyeofriyadh.com/directory/details/5860_saudi-employment
Awfad Riyadh Hotel,Fom@awfadhotels.sa,+966 11 465 6466 ,https://www.eyeofriyadh.com/directory/details/5871_awfad-riyadh-hotel
Vivienda Hotel Villas,reservations@vivienda.com.sa,+966 11 4002200,https://www.eyeofriyadh.com/directory/details/5920_vivienda-hotel-villas
Doubletree by Hilton Hotel,,+966 11 528 5100,https://www.eyeofriyadh.com/directory/details/5932_doubletree-by-hilton-hotel
Crowne Plaza Riyadh Minhal,cpminhal@ihg.com, 800 844 7300,https://www.eyeofriyadh.com/directory/details/5966_crowne-plaza-riyadh-minhal
Meral Crown Hotel Riyadh,reservation@meralcrownhotel.com,966 11 400 1777,https://www.eyeofriyadh.com/directory/details/5979_meral-crown-hotel-riyadh
HotelsCombined,welcome@hotelscombined.com,+93786253653,https://www.eyeofriyadh.com/directory/details/6001_hotelscombined
Holiday Inn Riyadh - Olaya,hi.olaya.hotel@ihg.com, 800 844 7300,https://www.eyeofriyadh.com/directory/details/6004_holiday-inn-riyadh-olaya
Holiday Inn Riyadh - Meydan,info.hiriyadhmeydan@ihg.com,800 844 7300,https://www.eyeofriyadh.com/directory/details/6006_holiday-inn-riyadh-meydan
Fairmont Riyadh Hotel,fairmont.riyadh@fairmont.com,966118262626,https://www.eyeofriyadh.com/directory/details/6011_fairmont-riyadh-hotel
Nobu Hotel Riyadh,info-riyadh@nobuhotels.com,966 11 297 8300,https://www.eyeofriyadh.com/directory/details/6012_nobu-hotel-riyadh
RAND by Wandalus Hotel,Rand.Info@Wandalushotels.com,966 11 288 5000,https://www.eyeofriyadh.com/directory/details/6014_rand-by-wandalus-hotel
Swiss International Royal Hotel Riyadh,info.royal@swissinternationalhotels.com,966 11 234 9999,https://www.eyeofriyadh.com/directory/details/6015_swiss-international-royal-hotel-riyadh
Courtyard Riyadh Olaya,RiyadhRES@marriotthotels.com,966 11 404 6111,https://www.eyeofriyadh.com/directory/details/6026_courtyard-riyadh-olaya
Jahez,info@jahez.net, 920010932,https://www.eyeofriyadh.com/directory/details/6028_jahez
trivago,,,https://www.eyeofriyadh.com/directory/details/6029_trivago
Booking.com,,,https://www.eyeofriyadh.com/directory/details/6030_booking-com
Alalami Medical Complex,info@alalami.com.sa,9200 05588,https://www.eyeofriyadh.com/directory/details/6047_alalami-medical-complex
Najm,care@najm.sa,920000560,https://www.eyeofriyadh.com/directory/details/6061_najm
Absher,lardifaisal@gmail.com,920020405,https://www.eyeofriyadh.com/directory/details/6062_absher
Enjoy Saudi,,,https://www.eyeofriyadh.com/directory/details/6063_enjoy-saudi
Ezhalha,,920033084,https://www.eyeofriyadh.com/directory/details/6064_ezhalha
Zajil,customerservice@zajilit.com,920000177,https://www.eyeofriyadh.com/directory/details/6066_zajil
Novotel Suites Riyadh Dyar Hotel,H9203-RE@accor.com,966 11 465 2626,https://www.eyeofriyadh.com/directory/details/6095_novotel-suites-riyadh-dyar-hotel
Hotel Novotel Suites Riyadh Olaya,h9048@accor.com,966 11 465 6555,https://www.eyeofriyadh.com/directory/details/6096_hotel-novotel-suites-riyadh-olaya
Allure Medical Center,care@allure.com,966114105555,https://www.eyeofriyadh.com/directory/details/6102_allure-medical-center
Intour Al Sahafa Hotel,info@intourhotels.com.sa,920028585,https://www.eyeofriyadh.com/directory/details/6126_intour-al-sahafa-hotel
Alshablan Medical Center,,0114606600,https://www.eyeofriyadh.com/directory/details/6130_alshablan-medical-center
Mozdanh Medical Center,,0504699917,https://www.eyeofriyadh.com/directory/details/6135_mozdanh-medical-center
The Lasting Smile Dental Lab,admin@lastingsmile.com,+966920010617,https://www.eyeofriyadh.com/directory/details/6137_the-lasting-smile-dental-lab
Leejam Sports Company,,966114536718,https://www.eyeofriyadh.com/directory/details/6143_leejam-sports-company
Fit Zone,info@fitzoneksa.com,966114703431,https://www.eyeofriyadh.com/directory/details/6147_fit-zone
Women Fitness Days,,+966114919105,https://www.eyeofriyadh.com/directory/details/6150_women-fitness-days
Maharah,info@maharah.co,+96611 920035350,https://www.eyeofriyadh.com/directory/details/6152_maharah
NCMH,info@ncmh.org.sa,+966118800865 ,https://www.eyeofriyadh.com/directory/details/6154_ncmh
King fahad National Library,,+966114186111,https://www.eyeofriyadh.com/directory/details/6155_king-fahad-national-library
Almosafer,support@almosafer.com,920000997,https://www.eyeofriyadh.com/directory/details/6156_almosafer
Nana Direct,info@nana.sa,920033024 ,https://www.eyeofriyadh.com/directory/details/6161_nana-direct
Tazej,info@tazejfood.com,920007058,https://www.eyeofriyadh.com/directory/details/6162_tazej
Tutia optic for kids,optical@tutiagroup.com,966568560022 ,https://www.eyeofriyadh.com/directory/details/6165_tutia-optic-for-kids
Zaina Optics,,966597077350,https://www.eyeofriyadh.com/directory/details/6168_zaina-optics
Saudi Arabian Military Industries company (SAMI),info@sami.com.sa,,https://www.eyeofriyadh.com/directory/details/6174_saudi-arabian-military-industries-company-sami
Zid,,,https://www.eyeofriyadh.com/directory/details/6176_zid
Hala Yalla,hy@halayalla.com,8001111805,https://www.eyeofriyadh.com/directory/details/6180_hala-yalla
1Pass,info@getmuv.com,,https://www.eyeofriyadh.com/directory/details/6181_1pass
Almadina Optical,media@almadina.com.sa,011 478772‏,https://www.eyeofriyadh.com/directory/details/6187_almadina-optical
Al bashawri opticals,,011 453 4333,https://www.eyeofriyadh.com/directory/details/6188_al-bashawri-opticals
Eyes Stores,occhioptical@gmail.com,0599977424,https://www.eyeofriyadh.com/directory/details/6189_eyes-stores
Renad Optical,,0548353775 ,https://www.eyeofriyadh.com/directory/details/6191_renad-optical
Movenpick hotels and resorts,riyadh@alfaisaliahresorts.com,966114118800,https://www.eyeofriyadh.com/directory/details/6193_movenpick-hotels-and-resorts
Hakeem Oyoun,,920001958,https://www.eyeofriyadh.com/directory/details/6195_hakeem-oyoun
Home Care,homecare@alosrah.sa,920006232,https://www.eyeofriyadh.com/directory/details/6196_home-care
KUUR rehabilitation,inforiyadh@kuur-rehab.com,٩٦٦١١٤٦٢٢٠٠٩,https://www.eyeofriyadh.com/directory/details/6197_kuur-rehabilitation
Lavender Physiotherapy Center,,96650 872 6666,https://www.eyeofriyadh.com/directory/details/6199_lavender-physiotherapy-center
Fixed medical physiotherapy center for children steps,admin@khatawt.com,966555067595 ,https://www.eyeofriyadh.com/directory/details/6200_fixed-medical-physiotherapy-center-for-children-steps
Basaer Optical,,011 4871551,https://www.eyeofriyadh.com/directory/details/6201_basaer-optical
Five Season Optical,info@fiveseasonoptical.com,011 880 0700,https://www.eyeofriyadh.com/directory/details/6202_five-season-optical
Prince Mohammed Bin Abdulaziz Hospital (Rehabilitation Services),,966118011111,https://www.eyeofriyadh.com/directory/details/6203_prince-mohammed-bin-abdulaziz-hospital-rehabilitation-services
Eyelash Optical,,966138191560,https://www.eyeofriyadh.com/directory/details/6205_eyelash-optical
Bin Rushd Optical,binrushdoptical@gmail.com,011 461 7776,https://www.eyeofriyadh.com/directory/details/6208_bin-rushd-optical
Toroun Optical,,011 460 2744,https://www.eyeofriyadh.com/directory/details/6209_toroun-optical
Class Optical,,96656 051 1253,https://www.eyeofriyadh.com/directory/details/6210_class-optical
Care Pharmacy,sales@care.sa,+966 11 271 6622,https://www.eyeofriyadh.com/directory/details/6215_care-pharmacy
Adama Pharmacy,,+966 530066911,https://www.eyeofriyadh.com/directory/details/6216_adama-pharmacy
Orange Pharmacy,info@orangepharmacy.sa,920006277,https://www.eyeofriyadh.com/directory/details/6218_orange-pharmacy
Abas,info@abas.com.sa,920000172,https://www.eyeofriyadh.com/directory/details/6219_abas
AlOuda Pharmacy,,+ 966 58 009 1500,https://www.eyeofriyadh.com/directory/details/6221_alouda-pharmacy
Al Farabi Medical Clinic,info@farabiclinics.com,+966920008358,https://www.eyeofriyadh.com/directory/details/6222_al-farabi-medical-clinic
Dallah Pharma,info@dallah-pharma.com,+966 11 403 2299,https://www.eyeofriyadh.com/directory/details/6224_dallah-pharma
Rouge Pharmacy,info@rougeclinic.com,920033111,https://www.eyeofriyadh.com/directory/details/6229_rouge-pharmacy
